id,user_id,time,lat,lng,type,inf,falsePostive,out,sim_id,peer_id,contact_length,quiz_id,modifier,score
337305,919,1604611777,0,0,falsePositive,,-,,33,,0,0,,0
337304,919,1604611765,0,0,falsePositive,,+,,33,,0,0,,0
337303,919,1604611759,0,0,falsePositive,,-,,33,,0,0,,0
337302,919,1604611120,0,0,falsePositive,,-,,33,,0,0,,0
337301,919,1604611159,0,0,falsePositive,,-,,33,,0,0,,0
337300,919,1604610285,0,0,falsePositive,,-,,33,,0,0,,0
337299,919,1604610168,0,0,falsePositive,,-,,33,,0,0,,0
337298,919,1604610162,0,0,falsePositive,,+,,33,,0,0,,0
337297,919,1604610281,0,0,falsePositive,,+,,33,,0,0,,0
337296,919,1604610389,0,0,falsePositive,,+,,33,,0,0,,0
337295,919,1604610413,0,0,falsePositive,,-,,33,,0,0,,0
337294,919,1604611097,0,0,falsePositive,,+,,33,,0,0,,0
337293,919,1604611142,0,0,falsePositive,,+,,33,,0,0,,0
337292,919,1604611404,0,0,falsePositive,,+,,33,,0,0,,0
337291,919,1604611416,0,0,falsePositive,,-,,33,,0,0,,0
337290,919,1604611562,0,0,falsePositive,,+,,33,,0,0,,0
337289,919,1604611582,0,0,falsePositive,,-,,33,,0,0,,0
337288,919,1604611640,0,0,falsePositive,,+,,33,,0,0,,0
337287,919,1604611659,0,0,falsePositive,,-,,33,,0,0,,0
337286,919,1604611735,0,0,falsePositive,,+,,33,,0,0,,0
337285,1146,1604611608,0,0,contact,,,,33,ded18763-b5e0-4855-8d21-4e4cbe78238b,800629,0,,0
337284,786,1604610796,0,0,contact,,,,33,9de52055-c746-4f7b-bc7c-4140d3175564,66245,0,,0
337283,771,1604610732,0,0,contact,,,,33,16e9ad61-c606-453a-95ed-4824ae282851,1620,0,,0
337280,1385,1604610429,0,0,contact,,,,33,79ac28e8-2c46-4168-927e-35b3cbe205d1,87363,0,,0
337277,919,1604609268,0,0,falsePositive,,+,,33,,0,0,,0
337276,919,1604609268,0,0,falsePositive,,-,,33,,0,0,,0
337273,919,1604608992,0,0,falsePositive,,-,,33,,0,0,,0
337272,919,1604608982,0,0,falsePositive,,+,,33,,0,0,,0
337271,919,1604608978,0,0,falsePositive,,-,,33,,0,0,,0
337270,919,1604608978,0,0,falsePositive,,+,,33,,0,0,,0
337269,919,1604608950,0,0,falsePositive,,+,,33,,0,0,,0
337268,919,1604608742,0,0,falsePositive,,-,,33,,0,0,,0
337267,919,1604608730,0,0,falsePositive,,+,,33,,0,0,,0
337264,919,1604608340,0,0,falsePositive,,-,,33,,0,0,,0
337263,919,1604608326,0,0,falsePositive,,+,,33,,0,0,,0
337262,919,1604608244,0,0,falsePositive,,-,,33,,0,0,,0
337261,919,1604608202,0,0,falsePositive,,+,,33,,0,0,,0
337260,919,1604608200,0,0,falsePositive,,+,,33,,0,0,,0
